Time,Rad_Sky,Rad_Water
2025-07-13 08:24:46,39593486.484484956,52410293.53988866
2025-07-13 08:24:47,39335905.9195423,52402148.299884826
2025-07-13 08:24:48,38990232.42488072,52477113.183117785
2025-07-13 08:24:49,38803528.453876086,52478743.56911711
2025-07-13 08:24:50,38498537.88838043,52477113.183117785
2025-07-13 08:24:51,40184476.36032881,52477928.37231611
2025-07-13 08:24:52,40764117.04816654,52459180.94421576
2025-07-13 08:24:53,41028139.43745297,52434733.82107202
2025-07-13 08:24:54,40907553.024008796,52400519.34310588
2025-07-13 08:24:55,41002882.28524346,52484450.15960015
2025-07-13 08:24:56,41134886.620997675,52444511.8492797
2025-07-13 08:24:57,41560758.97795288,52533379.07421227
2025-07-13 08:24:58,41270674.21837377,52521959.8792696
2025-07-13 08:24:59,41026736.01041799,52505649.32872128
2025-07-13 08:25:00,40984646.98018942,52518697.525859736
2025-07-13 08:25:01,40962210.40276887,52459995.96615733
2025-07-13 08:25:02,40906152.14532009,52438807.86645281
2025-07-13 08:25:03,40948892.27407272,52455105.94854464
2025-07-13 08:25:04,40915958.91830077,52486895.95527705
2025-07-13 08:25:05,40935576.81950712,52544799.759409934
2025-07-13 08:25:06,40904050.88283631,52528484.95104386
2025-07-13 08:25:07,40910354.87026567,52530116.295020096
2025-07-13 08:25:08,40934876.080182455,52490972.4334612
2025-07-13 08:25:09,40859939.768176354,52487711.235708274
2025-07-13 08:25:10,40840344.26318505,52478743.56911711
2025-07-13 08:25:11,40864839.551584944,52535010.50942837
2025-07-13 08:25:12,40817257.01403267,52534194.78801863
2025-07-13 08:25:13,40892144.98785859,52508095.717424735
2025-07-13 08:25:14,40831248.32362169,52468961.709280476
2025-07-13 08:25:15,40827750.21854793,52451031.14293396
2025-07-13 08:25:16,40789982.479112834,52442067.239597425
2025-07-13 08:25:17,40767611.784392074,52481189.205136284
2025-07-13 08:25:18,40814459.107535884,52484450.15960015
2025-07-13 08:25:19,40841044.00267871,52465701.33261837
2025-07-13 08:25:20,40803268.6662506,52442067.239597425
2025-07-13 08:25:21,40711718.21348658,52442882.10188927
2025-07-13 08:25:22,40731275.57417741,52429845.21748683
2025-07-13 08:25:23,40766912.82234028,52429845.21748683
2025-07-13 08:25:24,40721496.16840784,52403777.28707096
2025-07-13 08:25:25,40657965.39333095,52434733.82107202
2025-07-13 08:25:26,40750838.738440275,52411108.10569929
2025-07-13 08:25:27,40731275.57417741,52344338.95424645
2025-07-13 08:25:28,40680996.94283827,52340269.31781821
2025-07-13 08:25:29,40711718.21348658,52318296.5647318
2025-07-13 08:25:30,40710321.48121753,52354920.89829225
2025-07-13 08:25:31,40789283.280145414,52435548.61494377
2025-07-13 08:25:32,40766912.82234028,52385860.100405246
2025-07-13 08:25:33,40684487.274664335,52364689.98682645
2025-07-13 08:25:34,40645406.12696844,52294702.37214628
2025-07-13 08:25:35,40685185.363233775,52267861.58348228
2025-07-13 08:25:36,40646103.80108337,52345966.86202541
2025-07-13 08:25:37,40672620.9013885,52319923.986049294
2025-07-13 08:25:38,40786486.558314145,52397261.52076918
2025-07-13 08:25:39,40738261.75231202,52385860.100405246
2025-07-13 08:25:40,40655872.015755065,52425771.590224236
2025-07-13 08:25:41,40683789.19349635,52372017.52155355
2025-07-13 08:25:42,40728481.310194924,52379345.6719968
2025-07-13 08:25:43,40745248.67071453,52415181.04878101
2025-07-13 08:25:44,40634941.90329578,52373645.946219504
2025-07-13 08:25:45,40702639.98297905,52391560.624346405
2025-07-13 08:25:46,40693563.00338362,52410293.53988866
2025-07-13 08:25:47,40706131.46205843,52417624.905853316
2025-07-13 08:25:48,40637732.200133815,52411108.10569929
2025-07-13 08:25:49,40598678.818800226,52382602.82538855
2025-07-13 08:25:50,40636337.036914214,52398075.96495073
2025-07-13 08:25:51,40604256.452522755,52393189.41388726
2025-07-13 08:25:52,40648894.57154858,52394003.82006027
2025-07-13 08:25:53,40652383.20114343,52399704.87611909
2025-07-13 08:25:54,40551288.05138526,52385860.100405246
2025-07-13 08:25:55,40554074.79655413,52361433.50236096
2025-07-13 08:25:56,40554771.501342185,52404591.792066716
2025-07-13 08:25:57,40664245.92570351,52413551.84874253
2025-07-13 08:25:58,40699846.93294891,52398890.416734025
2025-07-13 08:25:59,40720797.694942005,52437178.22549386
2025-07-13 08:26:00,40731275.57417741,52460810.99570143
2025-07-13 08:26:01,40681694.994400755,52413551.84874253
2025-07-13 08:26:02,40661454.50397363,52407849.888068125
2025-07-13 08:26:03,40808164.251076914,52476298.00152217
2025-07-13 08:26:04,40802569.32660661,52459995.96615733
2025-07-13 08:26:05,40773203.747328624,52450216.204619005
2025-07-13 08:26:06,40623781.89997498,52441252.38490791
2025-07-13 08:26:07,40729179.86508681,52415181.04878101
2025-07-13 08:26:08,40710321.48121753,52423327.50509166
2025-07-13 08:26:09,40692166.65600972,52450216.204619005
2025-07-13 08:26:10,40647499.17151486,52433104.25613502
2025-07-13 08:26:11,40644010.80094002,52454290.97221772
2025-07-13 08:26:12,40737563.1011868,52465701.33261837
2025-07-13 08:26:13,40653080.94926438,52444511.8492797
2025-07-13 08:26:14,40679600.861917324,52455105.94854464
2025-07-13 08:26:15,40703338.2639912,52401333.817694485
2025-07-13 08:26:16,40579857.80115864,52415181.04878101
2025-07-13 08:26:17,40583342.76784317,52400519.34310588
2025-07-13 08:26:18,40627966.67921672,52407035.35266504
2025-07-13 08:26:19,40587524.972033426,52412737.26012617
2025-07-13 08:26:20,40601467.57646568,52416810.279227234
2025-07-13 08:26:21,40625874.25629561,52405406.30466433
2025-07-13 08:26:22,40570797.753452815,52388303.13648452
2025-07-13 08:26:23,40555468.21352862,52376902.88676904
2025-07-13 08:26:24,40556164.93311347,52385045.77024867
2025-07-13 08:26:25,40540838.811250344,52376088.64022946
2025-07-13 08:26:26,40496970.17903998,52403777.28707096
2025-07-13 08:26:27,40555468.21352862,52374460.1699547
2025-07-13 08:26:28,40538052.62834245,52388303.13648452
2025-07-13 08:26:29,40584736.806310214,52403777.28707096
2025-07-13 08:26:30,40582645.75970825,52379345.6719968
2025-07-13 08:26:31,40588222.03196202,52459995.96615733
2025-07-13 08:26:32,40600073.18283407,52405406.30466433
2025-07-13 08:26:33,40573585.327259965,52421698.15301348
2025-07-13 08:26:34,40546411.53217344,52459995.96615733
2025-07-13 08:26:35,40590313.25614296,52433104.25613502
2025-07-13 08:26:36,40630756.680046245,52478743.56911711
2025-07-13 08:26:37,40629361.664831236,52469776.822452456
2025-07-13 08:26:38,40627269.19750961,52435548.61494377
2025-07-13 08:26:39,40588919.09928981,52526037.99210416
2025-07-13 08:26:40,40566616.614704296,52474667.6611389
2025-07-13 08:26:41,40579160.8300187,52462441.07759705
2025-07-13 08:26:42,40621689.61025434,52470591.94322698
2025-07-13 08:26:43,40622387.032761246,52477113.183117785
2025-07-13 08:26:44,40588222.03196202,52475482.82752918
2025-07-13 08:26:45,40535963.0688404,52526037.99210416
2025-07-13 08:26:46,40511589.79415822,52536641.975057915
2025-07-13 08:26:47,40549198.07019078,52527669.29046072
2025-07-13 08:26:48,40603559.22240919,52506464.78401938
2025-07-13 08:26:49,40583342.76784317,52482004.43234818
2025-07-13 08:26:50,40692864.82599585,52525222.35433079
2025-07-13 08:26:51,40642615.50451352,52496679.822238706
2025-07-13 08:26:52,40662152.348304726,52522775.48663009
2025-07-13 08:26:53,40632849.25837008,52551326.53434136
2025-07-13 08:26:54,40613321.11736283,52552142.415423706
2025-07-13 08:26:55,40623084.462668136,52535826.23844143
2025-07-13 08:26:56,40596587.32824499,52464071.18990269
2025-07-13 08:26:57,40680996.94283827,52557853.79590016
2025-07-13 08:26:58,40674714.811834425,52576622.383592755
2025-07-13 08:26:59,40643313.14902656,52575806.274399415
2025-07-13 08:27:00,40584039.78337718,52556221.934888914
2025-07-13 08:27:01,40613321.11736283,52520328.68735829
2025-07-13 08:27:02,40568010.298025675,52543983.94675921
2025-07-13 08:27:03,40594495.90428401,52539904.99755758
2025-07-13 08:27:04,40493489.79910895,52541536.55442794
2025-07-13 08:27:05,40552681.40917304,52607640.16748024
2025-07-13 08:27:06,40546411.53217344,52578254.624791026
2025-07-13 08:27:07,40616807.85990365,52574990.172809884
2025-07-13 08:27:08,40585433.83664234,52551326.53434136
2025-07-13 08:27:09,40572191.525558785,52484450.15960015
2025-07-13 08:27:10,40535963.0688404,52491787.751906544
2025-07-13 08:27:11,40525516.27004215,52495049.101716444
2025-07-13 08:27:12,40452435.280765936,52437993.04217219
2025-07-13 08:27:13,40501843.021618284,52504833.88102612
2025-07-13 08:27:14,40447566.11424041,52488526.52374227
2025-07-13 08:27:15,40531087.688929155,52436363.4164177
2025-07-13 08:27:16,40510893.5480374,52462441.07759705
2025-07-13 08:27:17,40562435.74230741,52408664.431073084
2025-07-13 08:27:18,40542928.526110694,52411922.679111764
2025-07-13 08:27:19,40520641.66689481,52405406.30466433
2025-07-13 08:27:20,40490705.628309004,52460810.99570143
2025-07-13 08:27:21,40498362.382791296,52413551.84874253
2025-07-13 08:27:22,40490009.60410118,52402148.299884826
2025-07-13 08:27:23,40508804.854058824,52405406.30466433
2025-07-13 08:27:24,40532480.617628746,52388303.13648452
2025-07-13 08:27:25,40484441.67672396,52416810.279227234
2025-07-13 08:27:26,40487225.58123833,52424956.88757802
2025-07-13 08:27:27,40485137.641757414,52462441.07759705
2025-07-13 08:27:28,40501843.021618284,52423327.50509166
2025-07-13 08:27:29,40544321.7063414,52419254.18191141
2025-07-13 08:27:30,40558255.136258505,52397261.52076918
2025-07-13 08:27:31,40510197.309313856,52434733.82107202
2025-07-13 08:27:32,40536659.58127645,52430659.96574569
2025-07-13 08:27:33,40538749.16297239,52401333.817694485
2025-07-13 08:27:34,40513678.57690498,52436363.4164177
2025-07-13 08:27:35,40505323.84537342,52421698.15301348
2025-07-13 08:27:36,40469132.317327194,52375274.401291326
2025-07-13 08:27:37,40462870.42937514,52340269.31781821
2025-07-13 08:27:38,40419053.987629615,52385860.100405246
2025-07-13 08:27:39,40437828.86837244,52396447.084189385
2025-07-13 08:27:40,40475394.80438383,52376902.88676904
2025-07-13 08:27:41,40519248.9897168,52439622.69833559
2025-07-13 08:27:42,40510893.5480374,52377717.1409101
2025-07-13 08:27:43,40512982.30859204,52392375.015315995
2025-07-13 08:27:44,40520641.66689481,52376088.64022946
2025-07-13 08:27:45,40439915.29902929,52345966.86202541
2025-07-13 08:27:46,40475394.80438383,52343525.01175864
2025-07-13 08:27:47,40535963.0688404,52381788.525638334
2025-07-13 08:27:48,40487225.58123833,52452661.042371064
2025-07-13 08:27:49,40563829.33684528,52447771.43528816
2025-07-13 08:27:50,40564526.14521213,52442882.10188927
2025-07-13 08:27:51,40564526.14521213,52366318.27466724
2025-07-13 08:27:52,40530391.23567605,52388303.13648452
2025-07-13 08:27:53,40568010.298025675,52379345.6719968
2025-07-13 08:27:54,40460087.560365126,52394818.23383491
2025-07-13 08:27:55,40471915.57094369,52420068.83134341
2025-07-13 08:27:56,40525516.27004215,52440437.53782061
2025-07-13 08:27:57,40563132.53587706,52473037.35116625
2025-07-13 08:27:58,40611926.47214489,52476298.00152217
2025-07-13 08:27:59,40464261.90825729,52436363.4164177
2025-07-13 08:28:00,40522730.73814363,52426586.30047256
2025-07-13 08:28:01,40571494.63580641,52457550.92313996
